business_id,checkin_info_0-0,checkin_info_0-1,checkin_info_0-2,checkin_info_0-3,checkin_info_0-4,checkin_info_0-5,checkin_info_0-6,checkin_info_1-0,checkin_info_1-1,checkin_info_1-2,checkin_info_1-3,checkin_info_1-4,checkin_info_1-5,checkin_info_1-6,checkin_info_10-0,checkin_info_10-1,checkin_info_10-2,checkin_info_10-3,checkin_info_10-4,checkin_info_10-5,checkin_info_10-6,checkin_info_11-0,checkin_info_11-1,checkin_info_11-2,checkin_info_11-3,checkin_info_11-4,checkin_info_11-5,checkin_info_11-6,checkin_info_12-0,checkin_info_12-1,checkin_info_12-2,checkin_info_12-3,checkin_info_12-4,checkin_info_12-5,checkin_info_12-6,checkin_info_13-0,checkin_info_13-1,checkin_info_13-2,checkin_info_13-3,checkin_info_13-4,checkin_info_13-5,checkin_info_13-6,checkin_info_14-0,checkin_info_14-1,checkin_info_14-2,checkin_info_14-3,checkin_info_14-4,checkin_info_14-5,checkin_info_14-6,checkin_info_15-0,checkin_info_15-1,checkin_info_15-2,checkin_info_15-3,checkin_info_15-4,checkin_info_15-5,checkin_info_15-6,checkin_info_16-0,checkin_info_16-1,checkin_info_16-2,checkin_info_16-3,checkin_info_16-4,checkin_info_16-5,checkin_info_16-6,checkin_info_17-0,checkin_info_17-1,checkin_info_17-2,checkin_info_17-3,checkin_info_17-4,checkin_info_17-5,checkin_info_17-6,checkin_info_18-0,checkin_info_18-1,checkin_info_18-2,checkin_info_18-3,checkin_info_18-4,checkin_info_18-5,checkin_info_18-6,checkin_info_19-0,checkin_info_19-1,checkin_info_19-2,checkin_info_19-3,checkin_info_19-4,checkin_info_19-5,checkin_info_19-6,checkin_info_2-0,checkin_info_2-1,checkin_info_2-2,checkin_info_2-3,checkin_info_2-4,checkin_info_2-5,checkin_info_2-6,checkin_info_20-0,checkin_info_20-1,checkin_info_20-2,checkin_info_20-3,checkin_info_20-4,checkin_info_20-5,checkin_info_20-6,checkin_info_21-0,checkin_info_21-1,checkin_info_21-2,checkin_info_21-3,checkin_info_21-4,checkin_info_21-5,checkin_info_21-6,checkin_info_22-0,checkin_info_22-1,checkin_info_22-2,checkin_info_22-3,checkin_info_22-4,checkin_info_22-5,checkin_info_22-6,checkin_info_23-0,checkin_info_23-1,checkin_info_23-2,checkin_info_23-3,checkin_info_23-4,checkin_info_23-5,checkin_info_23-6,checkin_info_3-0,checkin_info_3-1,checkin_info_3-2,checkin_info_3-3,checkin_info_3-4,checkin_info_3-5,checkin_info_3-6,checkin_info_4-0,checkin_info_4-1,checkin_info_4-2,checkin_info_4-3,checkin_info_4-4,checkin_info_4-5,checkin_info_4-6,checkin_info_5-0,checkin_info_5-1,checkin_info_5-2,checkin_info_5-3,checkin_info_5-4,checkin_info_5-5,checkin_info_5-6,checkin_info_6-0,checkin_info_6-1,checkin_info_6-2,checkin_info_6-3,checkin_info_6-4,checkin_info_6-5,checkin_info_6-6,checkin_info_7-0,checkin_info_7-1,checkin_info_7-2,checkin_info_7-3,checkin_info_7-4,checkin_info_7-5,checkin_info_7-6,checkin_info_8-0,checkin_info_8-1,checkin_info_8-2,checkin_info_8-3,checkin_info_8-4,checkin_info_8-5,checkin_info_8-6,checkin_info_9-0,checkin_info_9-1,checkin_info_9-2,checkin_info_9-3,checkin_info_9-4,checkin_info_9-5,checkin_info_9-6,type
UtUXhKh7vOVvWJF48IzJvQ,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,3.0,2.0,2.0,3.0,6.0,1.0,3.0,2.0,4.0,2.0,3.0,8.0,,2.0,3.0,6.0,2.0,2.0,5.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,,1.0,2.0,2.0,2.0,,1.0,,11.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,7.0,6.0,1.0,7.0,4.0,4.0,6.0,8.0,3.0,2.0,4.0,3.0,6.0,3.0,4.0,,,,,,,,4.0,3.0,2.0,2.0,7.0,5.0,1.0,,1.0,1.0,,2.0,3.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,checkin
xWcTt1L4vQC_QkPfPBVlCw,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
saON8-nDZi5W64u1xGtmPA,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,3.0,1.0,3.0,1.0,,2.0,,1.0,3.0,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,2.0,,1.0,2.0,3.0,,,3.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
DwU7wQtSs3eftKs3Q-EEjw,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
APgL23vh7f7H_wAGTl57xQ,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,4.0,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,2.0,,2.0,,1.0,,3.0,,,,,1.0,3.0,1.0,1.0,,,,1.0,3.0,2.0,,,,,,,,,2.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
89CVGx4Y6MPVJoi59XgP_A,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,2.0,,checkin
9HwUkbKAv7dO3MGlkkJJSg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,6.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
LRLN1CIUprYLs6rWUC5bAg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,2.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
txCJurIIrE9ZoHu3gZUvnQ,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,3.0,1.0,3.0,,,,1.0,2.0,,2.0,2.0,,1.0,,2.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,6.0,,2.0,,4.0,1.0,4.0,1.0,2.0,8.0,4.0,3.0,2.0,,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,checkin
bZkRR9-BnwE-sb1ql7WPJg,,,,,,1.0,,,,,,,,,4.0,3.0,3.0,4.0,4.0,8.0,7.0,5.0,2.0,2.0,2.0,,3.0,3.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,3.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,2.0,1.0,,3.0,2.0,4.0,2.0,7.0,,5.0,7.0,4.0,2.0,1.0,,2.0,7.0,8.0,checkin
BZqn7i_Z-MJ1QrxCyjFZSw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,checkin
lUsTQ3hOOcSS1mngqeFKAA,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,checkin
WUZxVr_CaRqEQgzvyeK5tw,,,,,,,1.0,,,,,,,,9.0,3.0,8.0,13.0,17.0,39.0,38.0,11.0,8.0,6.0,10.0,12.0,42.0,43.0,19.0,6.0,16.0,9.0,11.0,50.0,57.0,9.0,7.0,4.0,8.0,17.0,55.0,36.0,19.0,7.0,9.0,7.0,8.0,41.0,56.0,13.0,6.0,10.0,9.0,8.0,35.0,32.0,11.0,12.0,6.0,2.0,4.0,43.0,29.0,12.0,7.0,10.0,8.0,15.0,27.0,14.0,15.0,6.0,8.0,8.0,12.0,17.0,5.0,8.0,5.0,7.0,8.0,11.0,11.0,2.0,,,,,,,,1.0,3.0,2.0,5.0,6.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,5.0,3.0,3.0,2.0,7.0,5.0,4.0,4.0,9.0,14.0,8.0,checkin
SF43rzRcmrHxaFNN3Pacjg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
GaNphMfP8VeEU00b2Sonng,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
cTyBfWfmgL3vgRetyfmtyA,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
RiJ8Agrw__NG6flFL7BpbA,,,,,,,,,,,,,,,7.0,4.0,4.0,6.0,2.0,1.0,3.0,13.0,12.0,17.0,19.0,8.0,8.0,2.0,14.0,12.0,11.0,6.0,8.0,7.0,7.0,3.0,1.0,6.0,3.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,,5.0,2.0,1.0,,1.0,,2.0,2.0,2.0,1.0,,2.0,3.0,4.0,5.0,1.0,,4.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,,,2.0,,,,,,,,,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,,1.0,3.0,3.0,2.0,3.0,,checkin
kk85ivM6MQUtH8u642p1Ew,,,,,,,,,,,,,,,,3.0,1.0,,,5.0,1.0,,,2.0,,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,2.0,1.0,,,,,4.0,13.0,3.0,,,,1.0,1.0,6.0,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,2.0,,checkin
iuwv-s0X3h-_BCnzsX2hTA,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,,,1.0,2.0,,,1.0,,1.0,2.0,1.0,,1.0,,3.0,3.0,4.0,,,10.0,,4.0,4.0,,1.0,2.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,,2.0,5.0,4.0,3.0,4.0,4.0,,2.0,2.0,2.0,2.0,3.0,5.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,4.0,3.0,2.0,,,2.0,3.0,2.0,,3.0,,,1.0,1.0,4.0,4.0,3.0,1.0,,3.0,,,,,2.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,,checkin
6apEKjkj5j1W1sS1dSwWyA,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,checkin
ElqD819zpmOryvsLuzv-Mw,,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,3.0,1.0,,,,,1.0,,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,2.0,1.0,checkin
vuTx_fB-K_b3-WWjXiTdJg,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
Um5VnQXli9IwplV2rmgggg,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,5.0,1.0,,1.0,2.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
LR9mX-3mh_PIEeG1A5zqxg,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
8SjO3b-87uN2jXVXYNn47g,,,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,,checkin
m4JI5xpgKjZRicv05YrLrA,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
2MM8cFKHp8OaB13fp0ysGw,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
BFIrWHn47eRTykYnzJVRIw,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,,,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,1.0,2.0,,2.0,1.0,,1.0,,3.0,,1.0,1.0,,2.0,1.0,,,,,,checkin
FYCVF_1qYm3x5DYCbmmK1g,,,,,,1.0,,,,,,1.0,,,,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,,1.0,,,1.0,,,,,3.0,,2.0,,,,,1.0,1.0,,2.0,,,2.0,,,,1.0,1.0,,1.0,,2.0,2.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,1.0,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,checkin
o4DsvwwD2kIbF-EM4r9G8A,,,,,,7.0,25.0,,,,,,9.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,1.0,,,,1.0,4.0,11.0,2.0,,,,1.0,1.0,7.0,2.0,,,,2.0,1.0,2.0,2.0,,,,,,,1.0,,,,6.0,4.0,2.0,4.0,,,,2.0,,,3.0,,,1.0,4.0,4.0,12.0,15.0,,,,2.0,,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,checkin
KXfaENdNVS8fZA-UdSomxQ,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,checkin
FsRAzLD7ipg5iez7kY1b4g,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,2.0,checkin
CTSuvTp8ymqtrM2t0lwAOA,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,2.0,,1.0,,3.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,1.0,5.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,3.0,1.0,checkin
D1T1jtCfTfXD-cQE3QViow,,,,,,,,,,,,,,,4.0,7.0,5.0,2.0,7.0,30.0,42.0,1.0,4.0,3.0,2.0,2.0,20.0,18.0,2.0,1.0,,3.0,4.0,8.0,15.0,2.0,,2.0,,4.0,8.0,4.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,3.0,1.0,,1.0,3.0,3.0,5.0,2.0,2.0,2.0,9.0,8.0,4.0,5.0,,8.0,9.0,10.0,15.0,21.0,2.0,1.0,3.0,3.0,9.0,31.0,34.0,checkin
cXykQLP4Sr3tNii8k-zckg,,,,,,,,,,,,,,,,,2.0,3.0,,2.0,1.0,,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,4.0,2.0,2.0,3.0,3.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,3.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,3.0,2.0,1.0,3.0,,,,,,,,,,,,3.0,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
34Ro9GiCAktSZRwUQiNjfw,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,checkin
PNQ7JyMNfC0jDA0-a4ypnA,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,2.0,2.0,,,,1.0,1.0,,3.0,1.0,1.0,2.0,,,,,,1.0,3.0,,,5.0,2.0,1.0,2.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,checkin
Kh9peg1DisyXa6XvKqGukg,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,,,1.0,3.0,3.0,,1.0,3.0,,1.0,,1.0,,,,,checkin
0rbT0Nf-A56t4DnYIIvy-Q,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,,3.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
yDnRf8m_YI4AXHVGH6-fuQ,,,,,,,,,,,,,,,,1.0,,1.0,,4.0,3.0,1.0,,1.0,,,2.0,2.0,,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,,,,4.0,2.0,,,1.0,,2.0,3.0,1.0,1.0,2.0,2.0,,,4.0,2.0,,1.0,,2.0,2.0,4.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,checkin
9AbyBqGWHYZC73GlyAuTrQ,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,9.0,7.0,7.0,6.0,8.0,7.0,8.0,4.0,2.0,8.0,2.0,7.0,2.0,7.0,2.0,1.0,11.0,5.0,3.0,,,,,,,,2.0,3.0,4.0,3.0,3.0,4.0,1.0,,,3.0,3.0,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
