average_stars,name,review_count,type,user_id,votes_cool,votes_funny,votes_useful
3.62,James,16,user,IMNHojI9CeW1NBmYVqyGWg,0,2,9
3.2,Nic,10,user,HAV50pwRVkmu8ZHD0bbZHQ,0,1,7
3.5,Ravi,2,user,sMiqBDhg1oasooQ7pWBQ_Q,0,0,4
2.0,Oscar,1,user,GnVC8ULHrl8o1stcNgSnnw,0,0,1
4.0,Kristie,2,user,zX-1TG5Faj7aDAt15X1vmg,0,0,0
3.5,Valisa,2,user,xdqZrsB4ZhxYX5hoW984jQ,1,0,1
5.0,Sarah,1,user,UEjyCWJI8ytVSxknmHk6Ig,0,2,0
3.22,Andrew,9,user,mSyCw4WTV3oLtTtRE-uylQ,5,2,6
3.25,Y,4,user,9QKLP4w8DBktVfC28HAgxg,4,1,8
4.0,Angela,381,user,zw-bIcZP4_VEi3UetomDeg,1602,1317,1851
3.78,Sarah,117,user,r_5slEuf2V8ab3SZMHVfgA,103,36,160
4.29,Zeb,7,user,oZVr2_zB0h-Jb2dE4IVWbw,1,0,3
3.83,Laura,6,user,omeswY0LjLvCb8qouz763w,1,0,4
3.47,Renee,76,user,FGdS11SSEE0VZnb7E4BiiA,16,9,66
2.97,Alex,36,user,7H6TgnJAxZjK4ZWdq8-Tqg,8,9,27
3.0,Kelsey,3,user,MxvD9pq_jF4FxtO1yNetZQ,0,0,2
4.04,Jessie,24,user,zigHnwA0FSGPGUE59lLFzA,25,19,38
3.1,Valerie,40,user,f7Hv9J9GTTXd3XsfRgt3Pw,7,11,42
3.79,Marie,19,user,SKkvXrkPKEANoxNiBzfCtg,7,2,22
4.12,Chaka,124,user,TpiiNLZRlBiNs35Nlm2-wg,61,32,111
3.59,Katy,63,user,KvvUJzBFR0BffuNrrLUZug,48,16,69
5.0,Michon,8,user,QlCdjt6FoM8-qa51N2jCSQ,1,1,8
3.17,Charlene,6,user,MfBVS__OS-2Nm-zzmo7gEA,0,0,3
3.53,Bonnie,78,user,6W8g1cFTauSG7GsZGNhIjw,29,12,105
5.0,Richard,1,user,0Vhjh1g_9MhXZ8Hb_jNiTQ,0,0,2
4.0,Adam,8,user,9YcqKqs7xFH2tMOuqoUsQA,8,6,16
5.0,Michelle,2,user,SNxagk8YIdqqFmoY26PmXg,4,0,2
4.2,Tom,6,user,4wLQR_2P2eYQUC04yxm09A,1,2,5
4.0,Timothy,1,user,aj_KGzzcR-l7sewDnApqDA,0,0,0
3.67,Alana,9,user,z99Xto9oUSRfaj03mqQlfA,0,1,19
3.29,Sheyna Lei,7,user,OfIm-r7GAv7p5JwzPUYDXg,0,0,1
3.8,Dave,25,user,76SlIVfcXJujKQ3xSyYtOQ,5,6,18
5.0,Matthew,3,user,kruq_yMP2e__5vpG8sTq3Q,0,0,0
3.39,Eduardo,18,user,YiTrAuaKH0QGBHYe0h18Gw,10,1,19
2.0,Matt,2,user,bi9COAGNGGFWaScZ2DgMzQ,0,1,0
5.0,Susan,6,user,IqAcO08I-GS93qY2BrmbTg,2,2,1
4.74,Christopher,19,user,Wmlxh305msxQuG2Mje_AvA,9,7,28
4.6,Kim,5,user,cMNHD4NWHvsKhmJlx5F3ag,0,0,6
4.29,Kellen,14,user,7AYyejHIG5r7P7JFsZ3njw,6,2,10
1.0,Nichole,3,user,8e5nqlfZe9iGTGcaqBN0lA,2,2,3
4.25,O,48,user,tDxKlkWxL1Dd1Sp_nBF6BA,33,18,68
3.5,Tim,2,user,uQPynTxs2LUNHerWP3Jbhg,1,2,5
3.0,Kimberly,2,user,JQnT2lCJrg0v277C4OpunQ,0,0,2
3.0,William,1,user,JZo5obvpX6Dsc42eheh_bw,1,0,5
3.34,Melissa,80,user,b87-U2ZwReh80dLWA-ZieA,63,48,190
4.29,Robert,7,user,s0JvVpNcu1KacfWXboVuvw,0,0,8
4.3,Aliria,20,user,izrPGEutYNurRfodgsIxAw,24,18,55
3.74,Michael,27,user,8U7_9ccG10nULjZZANxjCA,7,1,18
3.87,Shannon,46,user,Xzy0-Ju1stFNrgqs0IrGiQ,14,8,68
5.0,J,2,user,uTwbgmE_wFyqSaqpc9zP_A,0,1,0
1.0,Roxie,1,user,-VLz8fGKbli0lMkmzTU6wA,0,0,5
3.0,Lora,2,user,br1qvK-MvggCRpDcW4_ezw,0,0,0
5.0,Dennis,1,user,3oc5xoPfPkYwJ04rqU46uQ,0,0,3
4.0,Emina,26,user,5jODkdonMV0HbIIPik1RuA,5,7,23
4.8,Rebeccah,10,user,4aM_mL0xArtvpJBwetqagw,8,6,8
4.23,John,56,user,IsvpOkTel_AWtGTAapM6XQ,12,12,39
4.29,Frank,28,user,MQz-bZND3T_-RRwBOcINKQ,13,4,18
4.1,Stella,10,user,yT5zeZCV2jDHdQX5xBSxpA,1,0,12
3.7,Out-n-abou,93,user,BVqYroeIcjd5dZq6axUNAg,30,24,110
1.86,Adriana,7,user,wHJOaznFDWzoAwQskGgAJg,3,6,14
3.5,Natalie,8,user,ChasWJt6OMCsIpPg4Uly8g,3,5,4
5.0,Will,2,user,JJ-4CMgzXvH-2ezBdojnaw,0,2,3
1.0,Ruth,1,user,enD3soG1PXoBx60R9oXb3A,0,1,2
5.0,Beth,1,user,fOpw1fEVhhWMqo0B7NjsVw,0,0,1
3.67,melinda,3,user,ISTfsB5G2Qsqvr6r4vVy9g,1,0,2
3.0,Mary,2,user,6EvgGCHSr5tJiLyJ9dZn3w,1,0,1
3.12,Jesus,8,user,ttUEswTJvegyDC88G8VxZg,1,4,3
3.96,Allison,46,user,-QT_e-7VSun5c2z85k_k5A,72,86,125
2.0,Penny,10,user,OP0Rh-KTJKb2r6yQYu6ytQ,3,5,18
3.17,Candace,6,user,F8REvqCL9BjIp6B9rUU_2Q,4,3,16
3.53,Cherepaha,34,user,_Li1-mskJaqD2lhQRlWo0A,26,17,67
4.5,Melissa,2,user,vH1t_AB1Pqzoi0D04NvZBg,0,0,1
4.18,Blendy,11,user,pCxaM5a3eEkfRZme28H4Xg,11,5,22
3.18,Christopher,11,user,2BiT4UmTnrnipyJTcBb6QA,1,1,2
3.93,Elyse,263,user,ueFG4iLS8AGlDsT3Y41dmA,218,78,318
4.33,Peter,3,user,Q2mW1efe0ttTY6oX65feKg,0,0,1
4.33,Carri,9,user,0VJkru53hi_-YqQ4LoIbnw,3,0,12
3.75,Aurora,28,user,MevHLh2xVAcBVOwvs0jS1w,1,0,6
4.0,brittany,12,user,k0ZiLk6LMoa8kCFmTjJ_Qg,0,0,2
5.0,Susan,3,user,l4j6Qm2Wfdx_PmPbUgyrYA,1,0,7
3.64,Smarty Pants,122,user,JQ209VaccTCHSqT22iYXlA,34,29,104
3.14,Norma,8,user,GGyXHGGXyIb6Bc8Hh-rgNw,0,6,4
2.8,Nick,5,user,M5aFV6a_fy5wQNowvWHV5A,2,1,5
3.81,Don,1556,user,mFOZOsPQOacWIMVSyXbEbg,11372,10532,15570
1.0,Justin,3,user,Nf2fbTcpiWKpuHYKQvWeBA,1,1,3
4.0,Paul,1,user,LJb4foa2owyrzqhCnRCIvQ,0,2,2
4.13,Matt,52,user,Poe51tV71Ngel2WROrfwHw,13,23,38
3.0,Chelsea,2,user,wABCCy5wxzbqkh44M5EjnA,0,0,0
3.69,Ezra,13,user,sbjfYosWSEaQByfqCPgrKg,8,8,7
3.81,Mike,42,user,ME_oGsxnoO-eRrJqNgjrfg,142,66,168
3.97,E Paul,29,user,lSmP-JwAHbtTZbxpV4OX3A,9,3,18
1.12,Judy,11,user,4OaFI30Sjum70Hh-S-qhkQ,1,9,34
4.08,Laura,13,user,IzTrBTvhU0QdsFP-2G896Q,12,9,24
3.67,Jessica,3,user,wqtrzI-0dl4BAolmmE4Q5A,1,0,2
4.16,Jenn,31,user,5CAInAoUKv0FzjiV8kiTeA,12,12,29
1.5,Daniel,3,user,LeCbbDMAO2MS40MWWikLqw,1,1,5
4.47,Christyne,15,user,k_YQebBIMPysIa3lZdxd4g,33,50,53
4.33,T,3,user,JiZQCK4iW4rIpdZMFQDFZA,0,6,3
3.56,Jennifer,39,user,OvEOHaQrf0LSBx1zTQ4-Qg,4,13,31
3.12,Michelle,8,user,O-VK6aGY2S1kLMxKT0C4ZA,1,5,8
3.29,Mike,34,user,8xgBvjq3G-a4PXIrQxYXoQ,1,0,3
3.29,Shanna,7,user,Pr_FB-Pe8xZpo8n-LsqULw,4,1,5
3.29,James,7,user,paFAm3Ym7rls7vilYXM55g,0,1,1
5.0,Michael,1,user,dKefiVakmDvtFFL5MzVHiQ,0,0,1
3.85,Jimmy,13,user,32I7moHYL0wYD-wiOnLWAw,2,1,6
1.0,lilly,6,user,G_S8LDaBhWbOwzsLFGaWxQ,1,5,19
4.6,Laura,10,user,ErU6nQCYgttQv259O2EdmA,0,0,12
3.0,MJ,5,user,CsEt9O7rD3pkGISU7YvvDQ,0,0,4
3.33,Maggy,3,user,ci2NXHwXGJob3aZEjHqOqw,0,0,0
3.5,Uyen,4,user,QpY7RhScn5ak3QIsmQBSEA,0,0,18
5.0,Deborah,7,user,W_l3N7oONtPRaa0DNDJyDg,3,1,8
3.74,Chris,356,user,Nl8kUgXO4zbnuWa7hm_aWA,110,24,253
3.52,Whitney,100,user,cNU3hw0Gvm2iNGOOvrhWMg,22,33,62
4.33,Brian,3,user,XSB9hyZ3dujTg_qjIuTNqQ,3,3,3
3.0,Stanley,2,user,McpIQ1amLzNMyJZKFtlYLQ,0,0,0
3.8,Chris,123,user,RYhI1t8W7M4kA44HkP4e9A,24,11,59
3.72,Sherri,183,user,XggBk7qU_-bIF0Ou6GcSJA,575,485,728
3.44,Rob,11,user,7jBDAmmio1YDfgbuAzccHw,0,0,7
4.33,Beth,13,user,KFSzJUcqT4xXVjHRW3bVAg,1,2,10
5.0,mike,4,user,M_KlkzLCI-k5geEgHQB9Eg,1,0,0
4.86,Andre,8,user,rtlTG8IH46Tbyxsr0AXzqw,10,2,18
3.0,Barb,2,user,tjose_n8RvN3WitP5jEF0A,0,0,7
3.0,Sarah,4,user,Sy0tOn6iKlP8PffVW_DdrQ,1,3,3
3.57,Jeff,14,user,tl4z8iSvX7SwJwbSJt-v8w,1,1,15
5.0,jean,10,user,qjumhaqvwFHz68ogEJKRXQ,2,5,6
3.15,Ian,209,user,W7zmm1uzlyUkEqpSG7PlBw,135,344,352
4.46,John,156,user,qHcl1_XVuf0SW5T5x8-p9w,111,30,161
3.9,Jeff,10,user,WURxeqfudWIuNnKAMRNIUQ,3,2,4
3.93,Alice,20,user,mLLfJtVhVf84jlpOJjfU3Q,13,12,22
4.67,Jason,3,user,01Gc7stzEa_cL_HBtPtOFw,3,0,0
3.43,Rebecca,1477,user,NOgUDhql_0TXIS3SOdvQfg,1262,1152,2359
3.94,Patty,33,user,jAO9zgmbTXk4LaTxdSP_TA,2,9,6
4.02,Doug,63,user,iokHNUGxXxSxJg5IqnN_cg,5,5,47
5.0,Michael,2,user,2VpW47f9LPrvO6Wj2KAbnw,0,0,0
3.96,Hilary,69,user,XYytM-q2UFVyQxqbO0KmRA,249,216,369
3.27,Melissa,33,user,Qbi-191fMtAHmoQ2i99Ktg,20,14,36
3.43,Andy,37,user,FqthOa35iYQWwJ29hlHvNg,4,3,6
5.0,Royene,2,user,mmsab7WJdq32RNObdmxLdg,0,1,2
4.75,Robert,8,user,FtIPVtdkwDpk1BuTJn7Ulw,2,2,6
3.82,Alex,88,user,Hrx57cIiOSDInV5u8Deo7w,39,27,50
4.33,STEVE,6,user,1-Z0KLGT1qC3-aXcIjgW1Q,3,1,9
1.0,Edward,3,user,1gnFcHg01oJMTmO2VjZXhg,0,0,7
5.0,Christa,1,user,xkrHJJFvgmlOozo61gISWQ,0,0,0
4.18,Constance,15,user,3JXfc4TN-i_LUPDiMCeHuA,3,1,9
3.92,Dave,13,user,f8dTSbjfaVC6nXIdtUKFCg,3,1,12
2.0,E.,2,user,E9nUqnsDCEIqe54dPz-w4w,0,0,0
3.57,Tim,8,user,Z1oZGIdSVU_7jg9of4KSCA,1,1,6
4.0,Evelyn,1,user,3pGsaJ-Z3fTzjagchYjHwg,0,0,0
4.5,Michelle,2,user,XHAB0E6oJo27KMopmAEc6A,1,0,1
2.0,Julie,2,user,Kf5LfTnRphiaGysEfXwTbw,0,1,0
3.0,Joe,2,user,p6Q8nIGFB2Qz7Gh7UKrVdA,1,1,2
4.4,georgina,5,user,yUc9j85vBFtVKesZPHVBdQ,0,0,3
4.6,Shelley,5,user,s8bIC_db4Wl8v-QOpv9Cqw,3,1,1
3.14,Andrew,14,user,UV5X9LPmmhGmG0xkFyEStg,3,1,7
3.71,Clay,14,user,fDGhrZ59p4fV2tBMv5HCXg,15,9,20
5.0,Alison,2,user,Lunc16UkupzErD9hIgi0tQ,1,1,0
3.25,D,17,user,pBK_Rc7_27O0cDiSkMtBLg,1,2,0
3.67,Dawn,9,user,9OaktpNU_fKnsjXEzqgg0w,4,2,17
3.5,Gary,18,user,Ji10QE4i4oWaJLfQzxzPzA,12,5,33
3.58,Katie,12,user,pIuRwWH-mVwJeD1m8W2yng,17,9,34
3.68,cassandra,38,user,fu3Y_E-v_EalSsAbTdrghg,66,84,105
3.0,J,5,user,BsQohe1JcbJDUeD8BzVRRg,1,0,1
4.0,Christine,21,user,OHYE-8Ne71pYtAo-hBg8AA,7,1,15
5.0,Ted,4,user,YfSH29v_DDnerRqKBhN9kw,2,4,4
4.0,Jane,1,user,dDB2aE_7dQEivRfv8pjS2g,0,0,1
2.0,Jim,1,user,TwmjkxfOfYfrnI7o1_I0GQ,0,0,1
3.14,Haiku-Project,234,user,WzhgWeBJSg5on-UphYpHWQ,144,363,238
4.5,jamie,3,user,0MP5D8x7K_CpJXSYgyfSWw,0,1,0
2.5,Daniel,7,user,gPgpg7HXHBKu2pkefNFgkw,0,3,10
4.0,Kimberly,4,user,Mkty25J0B1vkWOQocJo2pQ,1,1,4
3.5,Nizhoni,3,user,Eaf8rp_tMi4rRo_WsIP-EA,0,0,1
3.5,Marilyn,6,user,xSAPbqw9njNGUXRRM_D5ow,1,0,6
1.0,Lori,1,user,9HIRGw-eCJ0RGoGEFTvZfQ,0,0,0
4.0,Angie,4,user,myXtZZ7S9MJclmQmBpKI9A,0,0,1
3.6,Michelle,10,user,GClQkvF7IUofCfEhp4DvoA,3,4,13
3.67,Juli,3,user,iGo5d_ZuZau6JiY0PSiZew,0,4,2
4.75,Greg,4,user,MAVKUoJCh522xWoqbtvZDg,3,4,11
4.1,Idealiza,10,user,F04PZuHKAm_JVFuHpq_TOQ,1,0,4
3.0,Gary,20,user,4RkP3B0tpo3WRRxTaYClaw,3,1,6
3.75,Dan,4,user,E4BcxgjUt6zT6cnU3z0X4g,2,0,3
3.52,CA,24,user,yHH1mw4Di18SRPYa0XgH5Q,6,0,7
3.88,Becci,8,user,iJU5s1HBHvf2dgBlHPlUyg,1,0,4
5.0,Gizelle,2,user,FJHn7gQWIddanwLoc5FtXQ,0,0,1
4.02,J.D.,49,user,C3u41mA3NyYcvCnZvb8E_Q,18,9,60
3.0,Karlee,5,user,lPQCJIr0MFwJwF9wxDLywQ,0,0,0
3.0,Katie,2,user,P0LJsDseBjl5qYVfagPoRw,0,0,1
4.62,Sarah,8,user,WsdLl3FrWoCnmyyn_YJF8g,2,2,1
5.0,Gretchen,1,user,I0yXAdK4PIkvv3PF9uxPvQ,1,0,2
3.54,H,978,user,DzaKUo91T49UCWMTYy3ydQ,261,237,454
4.5,Richard,2,user,YsxBeUzUj4O6RuRdmfMBlw,0,0,3
5.0,Mookietoots,3,user,gNt1HJbPP86gTUxKP3gsdw,1,3,6
5.0,Dan,2,user,c6gd0okmkw23Cv0QDRWPGA,0,0,0
4.11,Angelina,21,user,0Dngp-JFYvvXD4cy6plvbA,33,40,42
3.2,John,6,user,8UtuArbpfsxJHBJ5MPYxzw,1,0,4
2.86,B,8,user,g5MRRw7xTA-BZ_aWuzu-uQ,1,2,9
3.18,Nc,12,user,CTDYgDNHm9vTB-16ikrA8g,0,1,3
5.0,Lori,2,user,9QdvI8zZZ8FpxqRQQOVijw,1,0,2
3.94,Karl,127,user,MayZpjenKOSfN6BM597OjQ,23,15,52
4.53,Sarah,19,user,Wf1x15Wc6xuA5jtuWlTV8w,26,14,33
3.58,Derek,31,user,YvLIoVSys2jumA4qXHwUHQ,3,2,11
4.0,Paul,2,user,pT_qvk4SweSFQm7ONuXmpg,0,0,0
4.25,Pat,4,user,mKBLfyS9V_T4zTQvt0yF4g,1,1,10
4.33,Cee,7,user,yQdV1qqnFRdulJDLigGV3g,0,0,6
5.0,Alison,3,user,BkdQfuEXY8k1karD0R9T1w,1,1,1
3.22,Ed,27,user,TVMLSvdYuHK3BOwh-kafRQ,7,8,24
4.02,Tamra,358,user,USeoBschJ_sQCSF2n72EMQ,361,275,576
1.5,Julie,2,user,sHUfgyLOX16juu-axH41NA,0,0,0
5.0,Jeff,1,user,ZA1tELZX11APSqwQ67if_w,0,1,0
3.69,Todd,77,user,FmwWPEQMcxCGI5K1yqAXaA,9,4,31
5.0,Valentina,3,user,2G5N1YvbqQ_9Wa3UEMMbnA,1,0,3
3.56,Jeanilee,141,user,_jZ0G-7mvDbY4KSIfx3U-Q,67,106,154
5.0,Aaron,2,user,NwW2cugjOubA493bLRf1-w,3,1,18
3.0,Adriana,5,user,57f5XdwxSQvjKnR2RQ-nQQ,0,0,4
3.31,Jeremy,13,user,3h2q8SdK4BN12VRJ4hJ3Yw,3,2,7
3.0,J,2,user,TkDysi5E-mGRWnnZpGyDNQ,0,0,1
5.0,Doug,2,user,kWtw8f9MiodFcMUipiWkag,0,0,1
5.0,Paul,3,user,LV4-CQ9xUgyjrCvym0gilw,3,1,4
4.1,Ed,118,user,rvoj2kap6zp_fC9UAle-rg,37,20,61
2.12,Mark,8,user,VFI_MDuxlBPr0A2Po4KPpA,0,2,4
4.27,Amber,15,user,9OiOuOhxnXZ3zcqFaIZiOg,2,2,3
3.59,Stephen,623,user,HlEnP5AS3CBg4f0NZR7M2Q,154,117,575
4.71,Brian,670,user,Dt2JQ62K6Gh59rUEfvhMCQ,148,118,333
3.21,Jerry,29,user,4ISG7_E0jmpjIZlBBtZnQQ,47,34,121
5.0,Kevin,3,user,EuS_a5ET4zcUoVOWNWN5QA,1,1,1
3.27,argen,26,user,GIwdJzBzacIFLHEZ81CloQ,24,25,49
5.0,Jackie,2,user,_R7VHVlXk12JDJ_3oyqoEw,6,5,5
3.82,Lee,44,user,uvHpwvbKwXWDF1oOTjhwTA,13,31,34
1.5,Russell,4,user,dvKnVFINyHhScukBaWVPzA,0,0,6
5.0,Mark,2,user,z6BbhogjwMsadw_BXHccTA,1,1,0
4.67,Erica,3,user,5_GxM3rifzPNG9DIwc1jAw,1,0,0
3.46,Les,79,user,aidmFfjOjpVKD-5L4J6X7w,35,46,148
5.0,Jason,5,user,bnY2a2zkcF9HbkTaKD1QNw,1,1,4
3.45,Carl,12,user,y41uv-OcU2OqQAWGvcT80g,3,0,11
3.56,Andrew,90,user,fzkO1lGkx8MHhT8S4Rbg3w,135,61,104
1.0,Angela,1,user,ANLs9rKztq8lVvze9GYqAA,0,1,2
4.0,Whitney,4,user,ZyntP_awJOJHiXVoiJlHvg,0,1,0
2.06,M,18,user,jcJ066tZKWRjqcu62qU92g,1,3,26
3.33,Sandra,3,user,59GQT0UvSF9ZXJStQx90-Q,0,0,0
4.0,George,6,user,mBMrH6rLhrD6NGy-x_8kqg,0,2,5
3.4,Jill,5,user,2uBJLLUP02ns-Wk1E5_1jA,0,1,8
4.03,Jessica,30,user,dxPBchN0OnHTENctEUm7NQ,13,13,19
4.19,John,16,user,g5kc2glx0z7L4ODOpHTriA,0,0,1
4.0,Harry,16,user,LoT8eZaLH_j3BXJGHjQR3g,2,3,14
3.0,Pam,2,user,xfVuV2ELZkVmf1HcffAcHA,0,2,4
5.0,Jerome,1,user,OXX0r7Dah8Eg_SQEWXr0BA,0,0,0
5.0,Carolina,2,user,1KIYB6nrPfPmIZkeoc95JQ,0,0,1
4.04,Ron,23,user,SELZZtPd63AXmbBLt1QmKw,6,13,32
4.07,Cece,54,user,SVTithAVeVvoXejOKqblzg,10,14,19
4.33,Blair,3,user,X1C6Ufo9Y0OxoxORBYPOLA,0,2,2
3.97,j,35,user,-RUFfiA70JEDJMvg7bhf-w,7,4,20
3.0,Adam,2,user,SIGjXC8FCuX8yGPVD2ZH0A,0,2,1
4.22,Joe,55,user,Qt5WxOyy2ZIphSlLECTRPw,32,13,90
3.64,Jaswant A.,118,user,sHeD1MXfvJsLSOd9vwQyBQ,85,61,134
3.0,perris,7,user,ud3r6NBFdvOuBIhSszczhw,0,0,5
4.14,Ben,8,user,_bxCv9-IV7uLMF-fKYJEOg,0,0,2
4.33,Mario,6,user,Zdy6r7CO8eG72RbrF6Keiw,2,6,10
2.8,Diedre,5,user,FMqHmO1UADNIbew3nMEw1w,0,0,10
2.6,Brett,6,user,at2AAusydEO6WNBllucYPQ,0,1,3
2.75,Lance,5,user,UkOVTzDYTdVrbvN9xJtKCw,3,3,6
5.0,Gary,1,user,qFJKIYz3qtVXJ8XtMl5BFA,0,1,2
3.71,Tricia,7,user,p4Qc-FwyDuKyCOgCrxn5Yw,0,1,1
3.8,Julie,321,user,0O0WByGmSVbF7iNs4uxi0w,1755,1404,2067
3.0,Turtle,2,user,otXShZG3QHxcKS8s825EhQ,1,1,1
3.82,Yogi,57,user,rxML5iDAZp_RkUviGQeffg,33,16,65
2.86,Robin,7,user,CGKrk7ZPDD-Sb1ssOFnYkA,2,1,3
2.33,Kim,4,user,gK28-8rZLelGnA_GD8H5Cw,0,2,5
3.0,Leopold,3,user,wEMn5U0mlTp3Td5n2ZgwKQ,4,10,12
2.83,kate,7,user,QZ3mPg7nFpd8IyhbEInLzA,1,3,6
4.4,Tom,5,user,w-Wv1kCCZhg2il7_EdJoUA,0,0,2
3.55,Kelly,11,user,GDiBqkthUVf5B6LvloKtNA,4,2,14
4.0,Karla,7,user,-tGwkqPAxADryZ6cgbL0nA,3,3,5
4.44,Maria,9,user,VQDgEiTWbiQ71Lnqp6IX6A,6,2,15
3.86,Kristen,22,user,kvBcEmrcMAdxA31A3dhYfw,5,7,28
4.3,Renee,10,user,I6xLZAu5PApnf8cNuk5XHQ,1,0,4
4.5,Diane,2,user,dk4GW5x4DoMmHAAifcI30g,1,0,4
3.46,Don,13,user,ZI1PrgDFvSpYWafvJh9wAg,0,0,7
1.33,Michael,4,user,dMs7rf0jda6MujQKKrVQAQ,2,0,1
3.23,Colin,35,user,GhibpoTtNRskuDcI1ixwYQ,20,35,62
5.0,Chris,1,user,agZpsM7jdioBesGurtWGZQ,0,0,2
3.96,Lance,117,user,aqFbEZAcI2mtr6Zx4oOHEQ,7,9,29
3.82,L,150,user,emb_C0VedxgAqVvq2ulq0w,38,32,176
4.0,Danika,4,user,BF9IqAmbuHGuqH63SwoOQw,2,0,7
3.86,Jay,7,user,f-WfffF_yXSKAU6kw6HysQ,2,2,9
3.88,Green,16,user,WkmygkX37k1LvNIkjlfk6Q,3,5,13
1.0,Tiana,1,user,lja1H0BBmBe0RU1xsFCjZg,0,0,2
4.31,John,27,user,QREoJa7EzAvfiyDkJWtB2A,5,3,7
3.79,Ashley,28,user,LQ7qcT0TWlNFnLzdohhgPg,61,58,88
3.36,Chris,44,user,EJg4HGV-luvWjiJGZ2LfEw,1,2,9
4.67,Bianca,3,user,pFKXmVWwP4NfFMEMEqy9Tg,0,0,2
1.5,Joseph,2,user,TGHKt5Iz_4c4Zhg_d_hKzA,0,0,0
3.11,Jay,9,user,Vt1vmEiyPShybCyNFRWsbQ,4,1,21
4.38,Ed,9,user,Ja44aQfqIMBJPk7UdVR4wg,0,1,7
3.81,Sarah,425,user,PShy2RYNadDUhJf4ErOJ7w,554,487,826
5.0,Seth,1,user,c0iqVXgszeexr7yOxO7Klg,1,0,0
3.63,Gene,83,user,1LgHhWbHvU8sfWbuDubitg,85,119,104
4.14,Joseph,7,user,yZHGqCWs678-5SSz0mWsVQ,1,0,3
4.0,Jessica,11,user,6fs6KkO9brX2-Ws3hJPUww,3,4,24
4.0,Ryan,2,user,heflHo2ykNjxMTKvNDhxxA,1,1,1
3.28,Joe,195,user,WFs7wNFMnCMu9KepJIIVuQ,29,35,142
3.88,Leilani,8,user,9Y6d1VakRuF9qSvfe2JfqQ,8,9,13
3.48,Antony,145,user,d_UFFsYPb4Cd78YlU2UHNw,46,27,115
4.04,Cassidy,25,user,EXBOkXWPNYZk5HFBg5NbTQ,16,14,38
5.0,Penny,2,user,cPCrwa3hB5lig3iIemrgmg,0,0,2
3.11,Rose,9,user,uB2lPuiKS0SjE2fcoYeSpg,0,0,21
3.67,Bryan,3,user,e4asU9VABdygEo5dcFI1tg,1,0,2
4.3,Lindsey,20,user,5HVFqSSoDE1zZ9P8Sgr6Aw,12,6,35
3.9,Scott,10,user,htUqnu_j9CmOqXxilbK4Sg,4,4,19
1.0,Heather,1,user,fRmQPOOYnlz0onoOMl3KwQ,0,0,2
3.29,Kerri,7,user,5eDyrVLc_AHcSfiG5sIGMw,0,1,4
3.16,Shannon,946,user,KwUOJ2v_2SNZonrdLw1gLg,761,580,1967
2.92,john,14,user,SClabXBK2K2aJJ3rbdwzTA,3,3,6
5.0,Jake,1,user,qYnmuzcT8dqEtEjDpqP6rg,0,0,1
5.0,Taylor,2,user,lmT-ZqtmJBfvJt8hnGDpoA,0,0,1
5.0,Greg,3,user,tkEao6Zqe_khaRN7ylPmAg,0,1,1
3.65,Scott,77,user,wlNsUCxLz-UEiUvWcQwuVA,19,6,70
4.64,Jarl,11,user,re3TP20t97rmnoAhngWJ-A,1,0,2
2.0,Erin,2,user,Caf6ZCnr92aGPpL95zITOQ,0,1,3
3.14,Wilt,118,user,XtzSu8tDs_XDVAhO_J1VDw,113,121,227
3.69,Joanne,13,user,-AXYYxdz_oQb1gVc4WKevQ,1,0,4
4.19,Jeff,38,user,KSBFytcdjPKZgXKQnYQdkA,26,19,59
3.41,Bill,64,user,93rkBOyASqzxtJ1FIAavIA,65,45,195
5.0,JS,1,user,I8ZzPsgoR4q-C0dstGzBTg,0,0,0
3.0,Edsel,1,user,AKNRJ5YuUVixrj6P-ORofg,0,0,0
5.0,Gregory,1,user,50JXhF3YpFJ1B4EAdy6F7g,0,0,1
4.67,lisa,3,user,wgO2JVzw8snYiw_sr_d8Vw,0,0,0
3.02,Mike,228,user,0RwURk5HctmgkmYSIjAXrA,77,85,328
4.25,Ken,5,user,KcnrpEOCMXEfI7-VK-H5AA,1,0,3
5.0,Chris,1,user,gkVupbASJchEKczvnj5U3g,1,0,1
3.79,Jennifer,24,user,w9B641TqAMwEjl_jGQpS1Q,2,3,7
1.0,lynn,2,user,0guvtI7_02UsRQ67usKKWA,0,0,4
4.0,Terri,1,user,j_Ntp28guy_zin28c9HrgA,0,0,1
4.86,Tracey,7,user,HsBj6eD1umYiuvDLruKe5A,1,1,8
3.79,Natalie,76,user,CjL3FtpiDzhNXTQPw0-RBw,39,27,89
3.91,Rachel,11,user,5oLghpNAIeYA40RQ6645rg,6,4,10
3.86,Faris,44,user,va7gzusOYwGnbrhqMu3fvA,17,6,33
4.44,Dana,84,user,drS3ZN6-zA3sr5WM2fG5tQ,33,20,88
2.62,Jenna,8,user,WApS_lgwScLqCPqzGI7XYg,1,5,9
3.46,Caitlin,529,user,xMI1nr1RTAdxPoHqm5fuHQ,191,150,493
3.73,Martin,40,user,9-Y2cy-7rWPMHrkkYmXFfA,7,9,23
4.5,Laurie,2,user,z-nE6aCXKDKUzd34okSMSw,0,0,2
3.25,Michael,12,user,Uufvv9CBpJmPRXDQTSBKYg,5,8,18
3.62,Greg,18,user,GE-sjjupSfG0pgw5W1bYBg,1,3,19
